date,y,y_pred
2018-06-29,12778638.0,10708896.60525018
2018-06-30,15168152.0,11732493.698111212
2018-07-01,14687989.0,11768027.397158938
2018-07-02,16136119.0,13004514.728961887
2018-07-03,16004296.0,12135872.22329174
2018-07-04,15327172.0,11711469.3232975
2018-07-05,14157664.0,11188079.543480132
2018-07-06,13048652.0,10242784.07376338
2018-07-07,14817996.0,11415719.396896413
2018-07-08,14793274.0,11648287.371994752
2018-07-09,14475058.0,13094819.28221505
2018-07-10,15297513.0,12494839.6540059
2018-07-11,15239699.0,12355916.256951585
2018-07-12,13907787.0,12137981.75320749
2018-07-13,12863345.0,11517398.51593824
2018-07-14,15273562.0,12990278.355344806
2018-07-15,13980610.0,13537151.087791275
2018-07-16,16185710.0,15273333.271512458
2018-07-17,15484875.0,14980429.394688219
2018-07-18,14774962.0,15121582.223973395
2018-07-19,14073594.0,15158246.823024238
2018-07-20,13552599.0,14765474.262334526
2018-07-21,14621966.0,16395835.242862295
2018-07-22,13996583.0,17070552.042156897
2018-07-23,16816122.0,18868549.629956592
2018-07-24,15306863.0,18617145.131801784
2018-07-25,14133964.0,18739623.768585596
2018-07-26,13683455.0,18704366.620161913
2018-07-27,12417771.0,18191233.163758483
2018-07-28,13838114.0,19615950.285924684
2018-07-29,13544050.0,20047554.127311967
2018-07-30,16470638.0,21535959.000320718
2018-07-31,15511845.0,20961663.609211154
2018-08-01,15121601.0,20715478.456899844
2018-08-02,14692009.0,20279835.024162278
2018-08-03,13545508.0,19346100.946661662
2018-08-04,13951556.0,20299278.540974658
2018-08-05,14262926.0,20261614.887324937
2018-08-06,16040639.0,21258564.619312387
2018-08-07,14946219.0,20227409.746846534
2018-08-08,14556847.0,19529058.64870293
2018-08-09,13351626.0,18661481.941443488
2018-08-10,12721887.0,17327931.949264556
2018-08-11,13844580.0,17881949.316661358
2018-08-12,12935707.0,17497166.66161448
2018-08-13,16420247.0,18171716.484829284
2018-08-14,15114150.0,16895840.2533148
2018-08-15,14396292.0,15995856.92822015
2018-08-16,13682073.0,14979843.092663858
2018-08-17,11975715.0,13556890.75404924
2018-08-18,13486990.0,14042569.01361116
2018-08-19,13140528.0,13655077.358867045
2018-08-20,15091795.0,14358259.838448549
2018-08-21,12654770.0,13188365.528247053
2018-08-22,10833467.0,12430345.619110337
2018-08-23,11461169.0,11595929.79359997
2018-08-24,11583597.0,10394063.61656601
2018-08-25,13266751.0,11096952.416511092
2018-08-26,14115694.0,10962674.32130608
2018-08-27,16272148.0,11916891.291337343
2018-08-28,15288407.0,11038830.136254989
2018-08-29,14887923.0,10569954.582449228
2018-08-30,14240116.0,10024460.862707488
2018-08-31,13547629.0,9202959.834149491
2018-09-01,15353495.0,10262531.740096092
2018-09-02,14824882.0,10477234.133478241
2018-09-03,17057579.0,11788141.99756143
2018-09-04,17027188.0,11206319.798438258
2018-09-05,15540204.0,11012030.285518026
2018-09-06,15527812.0,10703378.117632762
2018-09-07,13951248.0,9966183.917744817
2018-09-08,15738415.0,11182954.025628138
2018-09-09,15186553.0,11482281.015863018
2018-09-10,17311152.0,12907806.56357543
2018-09-11,16456513.0,12316018.739677124
2018-09-12,15271724.0,12108115.004473587
2018-09-13,14717336.0,11758509.165337306
2018-09-14,13528460.0,10940029.676933626
2018-09-15,15473879.0,12158378.785644185
2018-09-16,15376233.0,12400312.703904262
2018-09-17,17183592.0,13815145.19921445
2018-09-18,15230089.0,13107299.58139814
2018-09-19,11797232.0,12800773.512434771
2018-09-20,10473202.0,12347476.296698453
2018-09-21,10975493.0,11407738.438810995
2018-09-22,14094555.0,12610267.250745688
2018-09-23,14026865.0,12799133.279033909
2018-09-24,16843596.0,14227859.644451598
2018-09-25,16278933.0,13446790.561167493
2018-09-26,15808802.0,13100234.524673877
2018-09-27,13894430.0,12614720.722184848
2018-09-28,12965917.0,11634918.036318347
2018-09-29,15261761.0,12909191.63720506
2018-09-30,14897881.0,13135503.30356256
2018-10-01,16899479.0,14668194.006370362
2018-10-02,15406277.0,13900273.085680338
2018-10-03,15094390.0,13593337.497886373
2018-10-04,14900864.0,13145835.739621473
